event_id,time,latitude,longitude,event_type,sub_event_type,event_weight,event_intensity,matching_place_name,matching_place_id
9492516,2022-09-16,48.7484,30.2218,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Umanskyi,Umanskyi
9492525,2022-09-11,48.7484,30.2218,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Umanskyi,Umanskyi
9458261,2022-08-08,48.7484,30.2218,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,1,Umanskyi,Umanskyi
9206523,2022-04-25,48.7484,30.2218,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Umanskyi,Umanskyi
8915021,2022-03-13,48.7484,30.2218,Explosions/Remote violence,Air_or_drone_strike,1,0,Umanskyi,Umanskyi
8867939,2022-02-24,48.7484,30.2218,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,1,Umanskyi,Umanskyi
8868223,2022-02-22,48.7484,30.2218,Protests,Peaceful_protest,1,0,Umanskyi,Umanskyi
9492521,2022-09-16,47.4369,35.2742,Explosions/Remote violence,Remote_explosive_or_landmine_or_IED,1,0,Vasylivskyi,Vasylivskyi
9493196,2022-09-16,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9492542,2022-09-15,47.4369,35.2742,Battles,Armed_clash,1,0,Vasylivskyi,Vasylivskyi
9492862,2022-09-15,47.4115,35.187,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9493195,2022-09-15,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9493536,2022-09-15,47.49,35.2802,Explosions/Remote violence,Remote_explosive_or_landmine_or_IED,1,3,Vasylivskyi,Vasylivskyi
9493556,2022-09-15,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9492477,2022-09-14,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9492520,2022-09-14,47.4987,34.6574,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9493194,2022-09-14,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9493551,2022-09-14,47.6281,35.2867,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9493198,2022-09-13,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9493193,2022-09-12,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9493197,2022-09-10,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9479117,2022-09-08,47.4987,34.6574,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9480118,2022-09-08,47.4369,35.2742,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9480126,2022-09-08,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9480132,2022-09-08,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479343,2022-09-07,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9483100,2022-09-07,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479381,2022-09-06,47.464,34.4305,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9479435,2022-09-06,47.464,34.4305,Explosions/Remote violence,Grenade,1,0,Vasylivskyi,Vasylivskyi
9479342,2022-09-02,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9483174,2022-09-02,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479075,2022-09-01,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479076,2022-09-01,47.4987,34.6574,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9480138,2022-09-01,47.4369,35.2742,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9483371,2022-09-01,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9483377,2022-09-01,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479147,2022-08-31,47.464,34.4305,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479293,2022-08-31,47.2776,34.7062,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479332,2022-08-31,47.4369,35.2742,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479410,2022-08-31,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9481728,2022-08-31,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9482495,2022-08-30,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479055,2022-08-29,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479413,2022-08-29,47.4369,35.2742,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9482858,2022-08-29,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9483221,2022-08-29,47.4987,34.6574,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9479834,2022-08-28,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9481727,2022-08-28,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9482967,2022-08-28,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479791,2022-08-27,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9482869,2022-08-27,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9482900,2022-08-26,47.4115,35.187,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479134,2022-08-25,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9480120,2022-08-25,47.4987,34.6574,Battles,Armed_clash,1,152,Vasylivskyi,Vasylivskyi
9482128,2022-08-25,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9479336,2022-08-24,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479439,2022-08-24,47.2724,35.2224,Explosions/Remote violence,Remote_explosive_or_landmine_or_IED,1,1,Vasylivskyi,Vasylivskyi
9482855,2022-08-24,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9483180,2022-08-24,47.4987,34.6574,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9480140,2022-08-23,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479016,2022-08-22,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,1,Vasylivskyi,Vasylivskyi
9483103,2022-08-21,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9479442,2022-08-20,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9482854,2022-08-20,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9481743,2022-08-18,47.6114,35.4482,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9482974,2022-08-18,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9482124,2022-08-17,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9482471,2022-08-17,47.6114,35.4482,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9483030,2022-08-17,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9483455,2022-08-15,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9483656,2022-08-15,47.4987,34.6574,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9479291,2022-08-14,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,1,Vasylivskyi,Vasylivskyi
9458092,2022-08-12,47.6114,35.4482,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9458098,2022-08-11,47.6114,35.4482,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9478971,2022-08-11,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9458029,2022-08-10,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9458080,2022-08-09,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9457064,2022-08-07,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9457941,2022-08-07,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9458028,2022-08-07,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9457906,2022-08-06,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9478960,2022-08-06,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9439642,2022-08-05,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9456971,2022-08-05,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9438698,2022-08-03,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9439477,2022-08-03,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9439530,2022-08-03,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9439674,2022-08-03,47.6114,35.4482,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9438676,2022-08-02,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9439678,2022-08-01,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9439192,2022-07-31,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9439599,2022-07-31,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9439649,2022-07-31,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9439663,2022-07-30,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9457319,2022-07-30,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9431250,2022-07-28,47.5424,35.3662,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9431302,2022-07-28,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9432159,2022-07-28,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9432228,2022-07-28,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9431293,2022-07-27,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9432085,2022-07-27,47.5424,35.3662,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9432171,2022-07-26,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9432233,2022-07-24,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9431297,2022-07-23,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9432198,2022-07-23,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9422987,2022-07-22,47.5424,35.3662,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9423027,2022-07-22,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9423104,2022-07-22,47.6013,35.5128,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9422941,2022-07-21,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9431589,2022-07-21,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9422185,2022-07-20,47.4987,34.6574,Explosions/Remote violence,Air_or_drone_strike,1,3,Vasylivskyi,Vasylivskyi
9423054,2022-07-20,47.5424,35.3662,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9422986,2022-07-19,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9422999,2022-07-19,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9431603,2022-07-19,47.4987,34.6574,Explosions/Remote violence,Air_or_drone_strike,1,3,Vasylivskyi,Vasylivskyi
9422867,2022-07-18,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9422997,2022-07-18,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9422915,2022-07-17,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9423023,2022-07-17,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9431225,2022-07-17,47.4987,34.6574,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9422984,2022-07-16,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9423022,2022-07-16,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415897,2022-07-15,47.6013,35.5128,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415942,2022-07-15,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415089,2022-07-14,47.6281,35.2867,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415953,2022-07-14,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415977,2022-07-14,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9416004,2022-07-14,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415085,2022-07-13,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415088,2022-07-13,47.6281,35.2867,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415090,2022-07-13,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415929,2022-07-13,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9415975,2022-07-13,47.5424,35.3662,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9422468,2022-07-12,47.4987,34.6574,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415944,2022-07-11,47.5013,35.43,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415098,2022-07-10,47.6281,35.2867,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415963,2022-07-10,47.5479,35.553000000000004,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9415631,2022-07-09,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9404337,2022-07-07,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,1,Vasylivskyi,Vasylivskyi
9404347,2022-07-07,47.4987,34.6574,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9405057,2022-07-07,47.5424,35.3662,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9405080,2022-07-05,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9404355,2022-07-03,47.4987,34.6574,Violence against civilians,Attack,1,1,Vasylivskyi,Vasylivskyi
9405056,2022-07-03,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9387872,2022-06-28,47.6013,35.5128,Battles,Armed_clash,1,0,Vasylivskyi,Vasylivskyi
9388089,2022-06-28,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9382612,2022-06-20,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9382694,2022-06-20,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9382034,2022-06-19,47.4369,35.2742,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9367407,2022-06-16,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9367408,2022-06-16,47.6114,35.4482,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9368177,2022-06-15,47.2724,35.2224,Violence against civilians,Sexual_violence,1,0,Vasylivskyi,Vasylivskyi
9368023,2022-06-14,47.5479,35.553000000000004,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9368164,2022-06-14,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9367476,2022-06-12,47.5424,35.3662,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9368211,2022-06-12,47.4369,35.2742,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9360671,2022-06-08,47.4987,34.6574,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9367488,2022-06-08,47.4369,35.2742,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9360773,2022-06-07,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9367513,2022-06-07,47.3349,35.1019,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9361416,2022-06-06,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9353489,2022-05-28,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9344771,2022-05-27,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9344336,2022-05-23,47.4987,34.6574,Violence against civilians,Attack,1,0,Vasylivskyi,Vasylivskyi
9344979,2022-05-22,47.4987,34.6574,Explosions/Remote violence,Remote_explosive_or_landmine_or_IED,1,0,Vasylivskyi,Vasylivskyi
9344838,2022-05-21,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9293865,2022-05-20,47.4987,34.6574,Protests,Excessive_force_against_protesters,1,0,Vasylivskyi,Vasylivskyi
9294366,2022-05-18,47.4987,34.6574,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9294491,2022-05-18,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9294109,2022-05-17,47.4987,34.6574,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9294424,2022-05-17,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9294103,2022-05-14,47.5424,35.3662,Battles,Armed_clash,1,0,Vasylivskyi,Vasylivskyi
9294131,2022-05-14,47.5479,35.553000000000004,Battles,Armed_clash,1,0,Vasylivskyi,Vasylivskyi
9206338,2022-05-06,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9206392,2022-05-04,47.2724,35.2224,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9206396,2022-05-02,47.4454,34.3508,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9206387,2022-05-01,47.4115,35.187,Explosions/Remote violence,Air_or_drone_strike,1,0,Vasylivskyi,Vasylivskyi
9479136,2022-05-01,47.464,34.4305,Strategic developments,Looting_or_property_destruction,1,0,Vasylivskyi,Vasylivskyi
9206367,2022-04-25,47.3349,35.1019,Violence against civilians,Sexual_violence,1,0,Vasylivskyi,Vasylivskyi
9344331,2022-04-25,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9206668,2022-04-23,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,3,Vasylivskyi,Vasylivskyi
9165332,2022-04-21,47.4369,35.2742,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9165369,2022-04-17,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9165374,2022-04-17,47.6013,35.5128,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9165520,2022-04-17,47.4369,35.2742,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9165513,2022-04-16,47.4369,35.2742,Strategic developments,Other,1,0,Vasylivskyi,Vasylivskyi
9111099,2022-04-15,47.49,35.2802,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9111234,2022-04-14,47.4369,35.2742,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,1,Vasylivskyi,Vasylivskyi
9111616,2022-04-14,47.6013,35.5128,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9111625,2022-04-14,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9111634,2022-04-14,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9111762,2022-04-14,47.4369,35.2742,Strategic developments,Other,1,0,Vasylivskyi,Vasylivskyi
9111454,2022-04-10,47.5424,35.3662,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9059065,2022-04-08,47.4369,35.2742,Strategic developments,Other,1,0,Vasylivskyi,Vasylivskyi
9059073,2022-04-08,47.4987,34.6574,Strategic developments,Other,1,0,Vasylivskyi,Vasylivskyi
9294187,2022-04-08,47.4369,35.2742,Violence against civilians,Abduction_or_forced_disappearance,1,0,Vasylivskyi,Vasylivskyi
9058942,2022-04-07,47.4369,35.2742,Strategic developments,Other,1,0,Vasylivskyi,Vasylivskyi
9058944,2022-04-07,47.5867,35.356,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
9059563,2022-04-07,47.6114,35.4482,Explosions/Remote violence,Shelling_or_artillery_or_missile_attack,1,0,Vasylivskyi,Vasylivskyi
